unknown_total_rating,unknown_rating_count,Action_total_rating,Action_rating_count,Adventure_total_rating,Adventure_rating_count,Animation_total_rating,Animation_rating_count,Children's_total_rating,Children's_rating_count,Comedy_total_rating,Comedy_rating_count,Crime_total_rating,Crime_rating_count,Documentary_total_rating,Documentary_rating_count,Drama_total_rating,Drama_rating_count,Fantasy_total_rating,Fantasy_rating_count,Film-Noir_total_rating,Film-Noir_rating_count,Horror_total_rating,Horror_rating_count,Musical_total_rating,Musical_rating_count,Mystery_total_rating,Mystery_rating_count,Romance_total_rating,Romance_rating_count,Sci-Fi_total_rating,Sci-Fi_rating_count,Thriller_total_rating,Thriller_rating_count,War_total_rating,War_rating_count,Western_total_rating,Western_rating_count
0.0,0.0,10.0,4.0,6.0,2.0,2.0,1.0,7.0,3.0,45.0,12.0,18.0,5.0,5.0,1.0,90,24,0.0,0.0,5.0,1.0,3.0,1.0,0.0,0.0,13.0,4.0,19,6,5.0,2.0,28.0,10.0,14.0,4.0,0.0,0.0
0.0,0.0,57.0,17.0,21.0,6.0,0.0,0.0,3.0,1.0,110.0,28.0,62.0,15.0,16.0,4.0,152,35,0.0,0.0,26.0,6.0,14.0,5.0,9.0,2.0,30.0,7.0,41,10,30.0,8.0,100.0,25.0,41.0,11.0,3.0,1.0
0.0,0.0,17.0,5.0,12.0,3.0,0.0,0.0,0.0,0.0,21.0,5.0,17.0,4.0,14.0,3.0,50,13,0.0,0.0,17.0,4.0,2.0,1.0,9.0,2.0,33.0,9.0,36,10,13.0,3.0,28.0,9.0,8.0,2.0,0.0,0.0
0.0,0.0,29.0,14.0,23.0,9.0,2.0,2.0,9.0,4.0,24.0,9.0,11.0,4.0,4.0,1.0,203,52,0.0,0.0,3.0,2.0,4.0,3.0,8.0,4.0,5.0,1.0,85,24,4.0,4.0,27.0,10.0,54.0,14.0,7.0,2.0
0.0,0.0,57.0,17.0,31.0,9.0,0.0,0.0,0.0,0.0,29.0,8.0,13.0,3.0,0.0,0.0,26,6,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,3.0,1.0,22,6,31.0,9.0,24.0,8.0,22.0,6.0,0.0,0.0
0.0,0.0,80.0,23.0,50.0,15.0,7.0,2.0,59.0,17.0,301.0,84.0,64.0,17.0,0.0,0.0,301,79,12.0,3.0,5.0,1.0,8.0,3.0,55.0,13.0,26.0,7.0,141,37,31.0,9.0,45.0,11.0,52.0,15.0,7.0,2.0
0.0,0.0,65.0,18.0,48.0,14.0,4.0,1.0,19.0,5.0,71.0,19.0,7.0,3.0,0.0,0.0,47,12,4.0,1.0,0.0,0.0,0.0,0.0,10.0,3.0,5.0,1.0,47,12,40.0,10.0,31.0,9.0,21.0,5.0,5.0,1.0
0.0,0.0,41.0,13.0,27.0,9.0,4.0,1.0,4.0,1.0,11.0,3.0,4.0,1.0,0.0,0.0,55,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,16,4,18.0,5.0,19.0,7.0,25.0,6.0,0.0,0.0
0.0,0.0,33.0,8.0,12.0,3.0,3.0,1.0,7.0,2.0,10.0,3.0,20.0,5.0,0.0,0.0,67,15,0.0,0.0,0.0,0.0,5.0,2.0,3.0,1.0,16.0,4.0,36,8,12.0,3.0,33.0,9.0,21.0,5.0,0.0,0.0
0.0,0.0,40.0,13.0,21.0,8.0,4.0,2.0,8.0,4.0,16.0,7.0,5.0,2.0,0.0,0.0,23,7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,9,3,12.0,4.0,21.0,6.0,7.0,2.0,0.0,0.0
0.0,0.0,20.0,6.0,15.0,5.0,9.0,2.0,7.0,2.0,34.0,10.0,11.0,3.0,9.0,2.0,41,13,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,28,9,13.0,4.0,12.0,5.0,13.0,4.0,0.0,0.0
0.0,0.0,34.0,8.0,7.0,2.0,2.0,1.0,19.0,5.0,44.0,11.0,0.0,0.0,0.0,0.0,36,8,5.0,1.0,0.0,0.0,4.0,1.0,2.0,1.0,7.0,2.0,16,4,0.0,0.0,38.0,9.0,13.0,3.0,0.0,0.0
0.0,0.0,16.0,4.0,0.0,0.0,0.0,0.0,9.0,2.0,28.0,7.0,8.0,2.0,0.0,0.0,49,12,4.0,1.0,3.0,1.0,0.0,0.0,3.0,1.0,3.0,1.0,26,6,0.0,0.0,20.0,5.0,14.0,3.0,0.0,0.0
0.0,0.0,20.0,4.0,15.0,3.0,0.0,0.0,0.0,0.0,27.0,6.0,0.0,0.0,0.0,0.0,44,11,0.0,0.0,5.0,1.0,5.0,1.0,0.0,0.0,4.0,1.0,38,8,19.0,4.0,22.0,5.0,20.0,5.0,0.0,0.0
0.0,0.0,32.0,9.0,22.0,6.0,4.0,1.0,11.0,3.0,33.0,8.0,3.0,1.0,4.0,1.0,42,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,6,31.0,8.0,13.0,4.0,15.0,4.0,0.0,0.0
0.0,0.0,57.0,15.0,45.0,12.0,5.0,1.0,18.0,4.0,102.0,27.0,26.0,7.0,11.0,3.0,270,74,0.0,0.0,20.0,5.0,0.0,0.0,28.0,7.0,50.0,13.0,124,33,22.0,6.0,53.0,13.0,72.0,18.0,10.0,2.0
0.0,0.0,5.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,8.0,3.0,5.0,1.0,0.0,0.0,67,20,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,4.0,1.0,32,9,0.0,0.0,7.0,3.0,5.0,2.0,0.0,0.0
0.0,0.0,25.0,7.0,6.0,2.0,0.0,0.0,3.0,1.0,20.0,6.0,15.0,4.0,3.0,1.0,84,22,0.0,0.0,4.0,1.0,10.0,3.0,0.0,0.0,22.0,6.0,26,7,14.0,4.0,43.0,12.0,15.0,4.0,0.0,0.0
0.0,0.0,33.0,9.0,19.0,6.0,4.0,1.0,6.0,2.0,38.0,13.0,0.0,0.0,0.0,0.0,24,7,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,1.0,30,10,22.0,6.0,18.0,5.0,16.0,4.0,0.0,0.0
4.0,1.0,22.0,6.0,3.0,1.0,0.0,0.0,5.0,2.0,14.0,5.0,15.0,4.0,0.0,0.0,30,8,0.0,0.0,4.0,1.0,7.0,2.0,0.0,0.0,18.0,5.0,16,4,3.0,1.0,36.0,10.0,5.0,1.0,0.0,0.0
0.0,0.0,82.0,23.0,35.0,9.0,4.0,1.0,9.0,3.0,67.0,21.0,49.0,12.0,3.0,1.0,176,46,0.0,0.0,0.0,0.0,3.0,1.0,12.0,4.0,20.0,6.0,62,17,40.0,11.0,89.0,26.0,47.0,11.0,5.0,1.0
0.0,0.0,46.0,12.0,25.0,6.0,8.0,2.0,7.0,2.0,52.0,15.0,8.0,2.0,0.0,0.0,18,4,4.0,1.0,0.0,0.0,7.0,2.0,0.0,0.0,5.0,1.0,8,2,12.0,3.0,22.0,6.0,7.0,2.0,0.0,0.0
0.0,0.0,42.0,14.0,33.0,10.0,3.0,1.0,12.0,3.0,12.0,4.0,4.0,1.0,0.0,0.0,70,20,5.0,1.0,0.0,0.0,1.0,1.0,7.0,2.0,0.0,0.0,18,6,17.0,5.0,12.0,4.0,28.0,8.0,0.0,0.0
0.0,0.0,10.0,3.0,8.0,3.0,0.0,0.0,0.0,0.0,90.0,25.0,5.0,1.0,0.0,0.0,19,5,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,8.0,2.0,21,7,3.0,1.0,8.0,2.0,6.0,2.0,5.0,1.0
0.0,0.0,61.0,14.0,31.0,7.0,4.0,1.0,12.0,3.0,60.0,13.0,8.0,2.0,0.0,0.0,109,24,0.0,0.0,0.0,0.0,1.0,1.0,14.0,3.0,13.0,3.0,57,13,29.0,7.0,53.0,12.0,32.0,7.0,8.0,2.0
0.0,0.0,20.0,8.0,5.0,2.0,0.0,0.0,4.0,2.0,33.0,11.0,9.0,3.0,0.0,0.0,55,18,0.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,10.0,3.0,9,3,12.0,5.0,33.0,11.0,9.0,4.0,0.0,0.0
0.0,0.0,32.0,7.0,3.0,1.0,0.0,0.0,3.0,1.0,13.0,4.0,5.0,1.0,0.0,0.0,45,11,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,5.0,2.0,35,8,2.0,1.0,37.0,10.0,14.0,3.0,0.0,0.0
0.0,0.0,9.0,2.0,9.0,2.0,0.0,0.0,5.0,1.0,8.0,3.0,3.0,2.0,0.0,0.0,52,16,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,1.0,15,5,3.0,1.0,8.0,3.0,14.0,3.0,0.0,0.0
0.0,0.0,83.0,29.0,64.0,21.0,30.0,9.0,32.0,11.0,135.0,42.0,31.0,9.0,7.0,3.0,220,62,3.0,1.0,18.0,4.0,24.0,7.0,41.0,12.0,33.0,8.0,72,20,69.0,20.0,61.0,19.0,85.0,22.0,12.0,3.0
0.0,0.0,281.0,75.0,119.0,32.0,35.0,10.0,35.0,10.0,159.0,43.0,56.0,14.0,0.0,0.0,95,26,9.0,3.0,4.0,1.0,53.0,14.0,20.0,6.0,15.0,4.0,115,30,112.0,30.0,194.0,51.0,38.0,9.0,32.0,7.0
0.0,0.0,188.0,56.0,120.0,32.0,13.0,4.0,37.0,11.0,154.0,50.0,21.0,9.0,7.0,2.0,193,61,8.0,3.0,23.0,6.0,79.0,24.0,27.0,8.0,42.0,11.0,99,31,97.0,28.0,110.0,32.0,83.0,22.0,19.0,6.0
0.0,0.0,198.0,65.0,87.0,26.0,22.0,7.0,38.0,10.0,331.0,100.0,79.0,25.0,27.0,7.0,404,113,12.0,4.0,10.0,3.0,50.0,15.0,37.0,10.0,48.0,16.0,186,57,93.0,32.0,170.0,58.0,77.0,23.0,14.0,4.0
0.0,0.0,88.0,29.0,56.0,18.0,0.0,0.0,4.0,2.0,29.0,9.0,12.0,3.0,0.0,0.0,37,11,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,14.0,4.0,46,12,58.0,20.0,49.0,16.0,19.0,6.0,11.0,3.0
0.0,0.0,335.0,98.0,136.0,40.0,5.0,2.0,33.0,10.0,144.0,46.0,98.0,31.0,4.0,1.0,483,135,10.0,3.0,22.0,6.0,44.0,13.0,30.0,9.0,50.0,15.0,163,44,120.0,36.0,294.0,86.0,164.0,39.0,52.0,14.0
0.0,0.0,35.0,9.0,10.0,2.0,2.0,1.0,2.0,1.0,23.0,6.0,43.0,10.0,9.0,2.0,103,24,0.0,0.0,25.0,6.0,9.0,2.0,0.0,0.0,31.0,7.0,48,12,17.0,4.0,74.0,18.0,32.0,7.0,0.0,0.0
0.0,0.0,135.0,30.0,111.0,24.0,69.0,15.0,116.0,26.0,235.0,53.0,29.0,7.0,5.0,1.0,243,53,10.0,2.0,3.0,1.0,25.0,6.0,88.0,19.0,18.0,4.0,167,35,62.0,14.0,95.0,22.0,74.0,16.0,32.0,7.0
0.0,0.0,32.0,10.0,11.0,4.0,2.0,1.0,2.0,1.0,5.0,1.0,5.0,1.0,0.0,0.0,41,12,0.0,0.0,0.0,0.0,8.0,2.0,2.0,1.0,2.0,1.0,10,3,14.0,4.0,40.0,13.0,14.0,4.0,0.0,0.0
0.0,0.0,11.0,3.0,21.0,5.0,1.0,1.0,12.0,4.0,55.0,16.0,23.0,7.0,14.0,4.0,148,40,0.0,0.0,8.0,2.0,10.0,3.0,8.0,3.0,20.0,5.0,49,13,8.0,2.0,31.0,9.0,34.0,9.0,0.0,0.0
0.0,0.0,341.0,77.0,164.0,37.0,17.0,4.0,21.0,5.0,180.0,45.0,76.0,17.0,0.0,0.0,203,49,11.0,3.0,18.0,4.0,44.0,10.0,10.0,2.0,71.0,17.0,93,22,133.0,32.0,312.0,77.0,58.0,13.0,33.0,7.0
0.0,0.0,68.0,20.0,25.0,7.0,4.0,1.0,8.0,3.0,41.0,14.0,34.0,10.0,0.0,0.0,111,30,6.0,2.0,8.0,2.0,5.0,2.0,6.0,2.0,21.0,5.0,53,15,23.0,7.0,76.0,23.0,36.0,10.0,0.0,0.0
0.0,0.0,12.0,5.0,3.0,1.0,0.0,0.0,7.0,2.0,23.0,7.0,4.0,1.0,0.0,0.0,32,8,0.0,0.0,0.0,0.0,3.0,1.0,6.0,2.0,6.0,2.0,21,6,10.0,2.0,15.0,5.0,13.0,4.0,0.0,0.0
0.0,0.0,8.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,7.0,2.0,17.0,4.0,0.0,0.0,79,19,0.0,0.0,3.0,1.0,8.0,2.0,0.0,0.0,7.0,2.0,17,5,3.0,1.0,16.0,4.0,13.0,3.0,0.0,0.0
0.0,0.0,29.0,7.0,4.0,1.0,0.0,0.0,7.0,2.0,47.0,12.0,3.0,1.0,0.0,0.0,11,3,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,7.0,2.0,12,3,5.0,2.0,19.0,6.0,2.0,1.0,0.0,0.0
0.0,0.0,14.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,22.0,7.0,4.0,1.0,0.0,0.0,52,14,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,9,3,4.0,1.0,15.0,5.0,12.0,4.0,4.0,1.0
0.0,0.0,28.0,7.0,9.0,2.0,0.0,0.0,3.0,1.0,50.0,13.0,8.0,2.0,0.0,0.0,31,8,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,1.0,33,8,0.0,0.0,28.0,7.0,9.0,3.0,4.0,1.0
0.0,0.0,190.0,59.0,109.0,34.0,22.0,6.0,53.0,15.0,328.0,95.0,101.0,27.0,9.0,2.0,628,174,16.0,4.0,37.0,8.0,45.0,14.0,49.0,16.0,86.0,22.0,259,75,119.0,36.0,210.0,60.0,92.0,27.0,19.0,5.0
0.0,0.0,15.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,7.0,7.0,2.0,0.0,0.0,39,11,0.0,0.0,5.0,1.0,7.0,2.0,9.0,2.0,11.0,3.0,16,4,8.0,2.0,32.0,8.0,0.0,0.0,0.0,0.0
0.0,0.0,61.0,14.0,18.0,5.0,9.0,2.0,18.0,4.0,68.0,15.0,35.0,8.0,0.0,0.0,132,31,5.0,1.0,0.0,0.0,14.0,3.0,9.0,2.0,22.0,5.0,76,18,33.0,7.0,84.0,19.0,23.0,5.0,0.0,0.0
0.0,0.0,13.0,4.0,6.0,2.0,0.0,0.0,3.0,1.0,15.0,4.0,20.0,5.0,0.0,0.0,47,12,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,8.0,2.0,9,3,9.0,3.0,11.0,3.0,10.0,3.0,5.0,1.0
0.0,0.0,58.0,17.0,31.0,9.0,3.0,1.0,10.0,5.0,281.0,100.0,24.0,8.0,0.0,0.0,88,24,3.0,1.0,0.0,0.0,7.0,3.0,8.0,4.0,4.0,2.0,93,29,21.0,6.0,38.0,12.0,8.0,2.0,9.0,3.0
0.0,0.0,28.0,8.0,7.0,2.0,0.0,0.0,0.0,0.0,16.0,4.0,10.0,2.0,0.0,0.0,25,7,0.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,27.0,8.0,8,3,11.0,4.0,49.0,13.0,8.0,2.0,0.0,0.0
0.0,0.0,46.0,11.0,30.0,7.0,4.0,1.0,10.0,3.0,35.0,10.0,7.0,2.0,0.0,0.0,49,12,3.0,1.0,3.0,1.0,8.0,2.0,9.0,2.0,9.0,3.0,35,8,27.0,7.0,30.0,7.0,39.0,9.0,0.0,0.0
0.0,0.0,16.0,4.0,14.0,4.0,17.0,4.0,5.0,2.0,122.0,32.0,10.0,3.0,0.0,0.0,123,30,0.0,0.0,19.0,4.0,8.0,2.0,4.0,2.0,38.0,8.0,92,22,16.0,4.0,56.0,12.0,36.0,9.0,4.0,1.0
0.0,0.0,214.0,60.0,100.0,27.0,25.0,6.0,39.0,11.0,282.0,74.0,123.0,30.0,10.0,2.0,468,110,5.0,2.0,50.0,11.0,56.0,15.0,49.0,12.0,54.0,12.0,155,39,129.0,36.0,186.0,50.0,122.0,29.0,28.0,7.0
0.0,0.0,23.0,6.0,8.0,2.0,3.0,1.0,6.0,2.0,14.0,4.0,4.0,1.0,0.0,0.0,28,8,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,10.0,3.0,14,4,5.0,1.0,22.0,6.0,16.0,4.0,0.0,0.0
0.0,0.0,33.0,12.0,14.0,5.0,27.0,6.0,21.0,5.0,284.0,83.0,74.0,18.0,20.0,4.0,345,102,9.0,2.0,22.0,5.0,17.0,4.0,29.0,7.0,22.0,7.0,141,47,37.0,10.0,99.0,28.0,16.0,5.0,0.0,0.0
0.0,0.0,44.0,10.0,41.0,9.0,35.0,7.0,52.0,11.0,65.0,16.0,1.0,1.0,0.0,0.0,55,14,9.0,2.0,0.0,0.0,0.0,0.0,29.0,6.0,5.0,1.0,41,10,21.0,6.0,14.0,3.0,34.0,9.0,4.0,1.0
0.0,0.0,41.0,11.0,11.0,3.0,0.0,0.0,0.0,0.0,6.0,2.0,4.0,1.0,0.0,0.0,20,6,0.0,0.0,4.0,1.0,7.0,2.0,0.0,0.0,16.0,4.0,20,5,15.0,4.0,52.0,14.0,13.0,4.0,0.0,0.0
0.0,0.0,15.0,4.0,4.0,2.0,0.0,0.0,3.0,1.0,29.0,8.0,7.0,2.0,0.0,0.0,30,6,0.0,0.0,5.0,1.0,11.0,3.0,0.0,0.0,3.0,1.0,10,3,1.0,1.0,17.0,5.0,0.0,0.0,0.0,0.0
0.0,0.0,175.0,49.0,101.0,27.0,22.0,5.0,28.0,7.0,256.0,62.0,86.0,20.0,3.0,1.0,506,119,11.0,3.0,24.0,6.0,21.0,8.0,21.0,6.0,43.0,11.0,160,42,115.0,29.0,169.0,48.0,107.0,25.0,22.0,5.0
0.0,0.0,141.0,40.0,81.0,23.0,29.0,7.0,39.0,10.0,217.0,61.0,46.0,12.0,10.0,2.0,307,83,3.0,1.0,10.0,2.0,19.0,5.0,25.0,7.0,31.0,8.0,174,50,73.0,18.0,146.0,39.0,50.0,14.0,12.0,4.0
0.0,0.0,137.0,39.0,72.0,19.0,11.0,4.0,29.0,8.0,255.0,70.0,56.0,15.0,5.0,1.0,465,125,0.0,0.0,5.0,1.0,17.0,5.0,34.0,9.0,39.0,10.0,252,68,40.0,11.0,158.0,47.0,59.0,16.0,13.0,4.0
0.0,0.0,289.0,81.0,119.0,32.0,1.0,1.0,29.0,11.0,125.0,46.0,82.0,23.0,1.0,1.0,217,65,17.0,5.0,17.0,5.0,20.0,10.0,16.0,6.0,29.0,8.0,102,28,89.0,26.0,220.0,61.0,90.0,21.0,21.0,7.0
0.0,0.0,273.0,75.0,119.0,34.0,37.0,10.0,51.0,15.0,175.0,54.0,83.0,19.0,0.0,0.0,280,73,16.0,4.0,0.0,0.0,24.0,7.0,33.0,9.0,29.0,8.0,111,31,94.0,26.0,205.0,55.0,75.0,19.0,26.0,6.0
0.0,0.0,6.0,2.0,3.0,1.0,0.0,0.0,3.0,1.0,27.0,7.0,7.0,2.0,0.0,0.0,56,15,0.0,0.0,0.0,0.0,2.0,1.0,4.0,1.0,10.0,3.0,22,6,0.0,0.0,18.0,5.0,7.0,2.0,0.0,0.0
0.0,0.0,54.0,17.0,27.0,9.0,0.0,0.0,0.0,0.0,3.0,1.0,11.0,3.0,0.0,0.0,15,4,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,9,3,22.0,6.0,31.0,10.0,16.0,4.0,0.0,0.0
0.0,0.0,9.0,4.0,2.0,1.0,2.0,1.0,2.0,1.0,20.0,7.0,15.0,4.0,7.0,2.0,87,25,4.0,1.0,4.0,1.0,3.0,1.0,2.0,1.0,3.0,1.0,31,8,6.0,2.0,32.0,11.0,12.0,4.0,0.0,0.0
0.0,0.0,55.0,13.0,34.0,9.0,14.0,4.0,26.0,8.0,83.0,23.0,8.0,2.0,0.0,0.0,75,18,8.0,2.0,0.0,0.0,23.0,5.0,7.0,2.0,8.0,2.0,28,7,17.0,4.0,74.0,18.0,9.0,2.0,0.0,0.0
0.0,0.0,59.0,18.0,48.0,14.0,12.0,4.0,38.0,10.0,275.0,77.0,13.0,3.0,14.0,4.0,526,136,12.0,3.0,12.0,3.0,7.0,2.0,50.0,15.0,42.0,10.0,237,67,56.0,15.0,68.0,18.0,79.0,22.0,15.0,4.0
0.0,0.0,51.0,12.0,7.0,2.0,8.0,2.0,11.0,3.0,15.0,4.0,24.0,5.0,0.0,0.0,91,21,0.0,0.0,0.0,0.0,13.0,4.0,13.0,3.0,23.0,5.0,38,9,8.0,2.0,80.0,19.0,18.0,4.0,0.0,0.0
0.0,0.0,5.0,3.0,8.0,3.0,5.0,1.0,14.0,3.0,23.0,7.0,3.0,2.0,0.0,0.0,127,32,4.0,1.0,0.0,0.0,5.0,2.0,5.0,1.0,12.0,3.0,25,7,18.0,4.0,7.0,2.0,10.0,3.0,0.0,0.0
0.0,0.0,86.0,23.0,35.0,10.0,0.0,0.0,0.0,0.0,24.0,8.0,50.0,14.0,0.0,0.0,43,11,0.0,0.0,16.0,4.0,11.0,3.0,0.0,0.0,4.0,1.0,40,11,52.0,13.0,70.0,18.0,19.0,4.0,0.0,0.0
0.0,0.0,82.0,24.0,43.0,12.0,6.0,2.0,18.0,5.0,80.0,22.0,35.0,9.0,4.0,1.0,249,58,8.0,2.0,9.0,2.0,0.0,0.0,3.0,1.0,32.0,8.0,89,22,42.0,12.0,57.0,15.0,87.0,21.0,5.0,1.0
0.0,0.0,305.0,99.0,137.0,44.0,51.0,15.0,45.0,14.0,294.0,92.0,100.0,31.0,2.0,1.0,315,108,5.0,3.0,26.0,7.0,98.0,33.0,28.0,11.0,50.0,17.0,128,40,182.0,56.0,264.0,85.0,73.0,20.0,13.0,6.0
0.0,0.0,23.0,6.0,7.0,2.0,0.0,0.0,0.0,0.0,9.0,2.0,11.0,3.0,4.0,1.0,32,8,0.0,0.0,0.0,0.0,17.0,4.0,5.0,1.0,20.0,5.0,31,7,15.0,4.0,44.0,11.0,8.0,2.0,0.0,0.0
0.0,0.0,35.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,5.0,17.0,4.0,0.0,0.0,33,9,0.0,0.0,5.0,1.0,4.0,1.0,0.0,0.0,25.0,6.0,9,4,5.0,2.0,58.0,17.0,9.0,2.0,0.0,0.0
0.0,0.0,109.0,26.0,49.0,12.0,12.0,3.0,26.0,6.0,105.0,27.0,18.0,4.0,0.0,0.0,92,20,10.0,3.0,0.0,0.0,8.0,2.0,3.0,1.0,16.0,4.0,63,14,38.0,10.0,73.0,18.0,36.0,8.0,0.0,0.0
0.0,0.0,25.0,6.0,3.0,1.0,0.0,0.0,1.0,1.0,13.0,5.0,7.0,2.0,4.0,1.0,45,12,1.0,1.0,0.0,0.0,8.0,2.0,0.0,0.0,19.0,5.0,16,4,5.0,1.0,39.0,10.0,7.0,2.0,0.0,0.0
0.0,0.0,66.0,19.0,28.0,8.0,0.0,0.0,0.0,0.0,158.0,42.0,41.0,11.0,4.0,1.0,205,53,0.0,0.0,24.0,6.0,16.0,4.0,19.0,5.0,32.0,8.0,176,46,32.0,9.0,107.0,29.0,36.0,9.0,14.0,3.0
0.0,0.0,12.0,4.0,12.0,3.0,8.0,2.0,13.0,4.0,70.0,23.0,9.0,3.0,5.0,1.0,105,29,0.0,0.0,0.0,0.0,9.0,2.0,12.0,4.0,6.0,2.0,36,11,18.0,6.0,27.0,7.0,8.0,3.0,0.0,0.0
0.0,0.0,68.0,16.0,43.0,10.0,4.0,1.0,9.0,2.0,37.0,9.0,10.0,2.0,0.0,0.0,85,19,0.0,0.0,18.0,4.0,12.0,3.0,8.0,2.0,19.0,4.0,42,9,57.0,14.0,57.0,13.0,50.0,12.0,10.0,2.0
0.0,0.0,73.0,17.0,31.0,7.0,0.0,0.0,0.0,0.0,27.0,7.0,28.0,6.0,0.0,0.0,52,12,0.0,0.0,5.0,1.0,125.0,31.0,0.0,0.0,21.0,5.0,23,5,67.0,15.0,86.0,20.0,14.0,3.0,0.0,0.0
0.0,0.0,50.0,13.0,21.0,5.0,0.0,0.0,0.0,0.0,19.0,5.0,29.0,8.0,5.0,1.0,39,11,0.0,0.0,4.0,1.0,81.0,26.0,0.0,0.0,0.0,0.0,18,4,40.0,11.0,45.0,14.0,8.0,2.0,0.0,0.0
0.0,0.0,82.0,20.0,39.0,10.0,4.0,1.0,9.0,2.0,61.0,15.0,19.0,5.0,0.0,0.0,85,19,5.0,1.0,0.0,0.0,19.0,5.0,5.0,1.0,0.0,0.0,37,9,33.0,9.0,44.0,10.0,30.0,7.0,17.0,4.0
0.0,0.0,206.0,57.0,130.0,35.0,79.0,18.0,111.0,30.0,309.0,83.0,35.0,11.0,10.0,2.0,332,90,8.0,3.0,8.0,2.0,14.0,4.0,85.0,21.0,16.0,5.0,214,53,80.0,23.0,102.0,29.0,79.0,20.0,19.0,6.0
0.0,0.0,59.0,16.0,33.0,9.0,3.0,1.0,4.0,1.0,82.0,25.0,15.0,4.0,0.0,0.0,109,28,4.0,1.0,16.0,4.0,9.0,2.0,13.0,3.0,38.0,9.0,47,12,43.0,11.0,75.0,19.0,35.0,9.0,8.0,2.0
0.0,0.0,292.0,85.0,156.0,46.0,18.0,5.0,40.0,14.0,200.0,71.0,105.0,33.0,5.0,1.0,341,97,14.0,6.0,12.0,5.0,46.0,14.0,17.0,5.0,44.0,12.0,138,40,131.0,39.0,308.0,86.0,52.0,14.0,8.0,2.0
0.0,0.0,47.0,11.0,11.0,3.0,0.0,0.0,0.0,0.0,6.0,2.0,56.0,14.0,0.0,0.0,121,29,0.0,0.0,4.0,1.0,90.0,20.0,0.0,0.0,26.0,6.0,30,7,19.0,5.0,141.0,33.0,12.0,3.0,0.0,0.0
0.0,0.0,78.0,21.0,66.0,17.0,0.0,0.0,9.0,2.0,18.0,5.0,3.0,1.0,0.0,0.0,47,11,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,19,5,64.0,17.0,24.0,7.0,37.0,9.0,0.0,0.0
0.0,0.0,297.0,89.0,176.0,53.0,58.0,15.0,132.0,37.0,373.0,117.0,78.0,22.0,8.0,2.0,609,170,16.0,5.0,9.0,2.0,58.0,18.0,100.0,27.0,37.0,11.0,276,79,129.0,38.0,220.0,66.0,101.0,27.0,25.0,7.0
0.0,0.0,25.0,6.0,14.0,3.0,0.0,0.0,0.0,0.0,29.0,6.0,10.0,2.0,0.0,0.0,22,5,0.0,0.0,0.0,0.0,114.0,25.0,0.0,0.0,0.0,0.0,10,2,19.0,5.0,45.0,11.0,0.0,0.0,0.0,0.0
0.0,0.0,41.0,11.0,19.0,5.0,0.0,0.0,0.0,0.0,36.0,8.0,12.0,3.0,0.0,0.0,43,11,0.0,0.0,0.0,0.0,28.0,7.0,0.0,0.0,3.0,1.0,24,6,19.0,5.0,43.0,13.0,4.0,1.0,0.0,0.0
0.0,0.0,36.0,9.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,5.0,0.0,0.0,18,5,0.0,0.0,12.0,3.0,27.0,6.0,0.0,0.0,20.0,5.0,5,1,16.0,4.0,83.0,23.0,4.0,1.0,0.0,0.0
0.0,0.0,76.0,20.0,34.0,9.0,9.0,2.0,4.0,1.0,9.0,2.0,7.0,2.0,0.0,0.0,26,6,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,34,8,35.0,8.0,48.0,13.0,19.0,4.0,0.0,0.0
